Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Impagliazzo,Russell",CSE101-Design&AnalysisofAlgorithm(A),SP14,148,40,87.5%,57.5%,7.34,B(3.23),B+(3.54)
"Ferrante,Jeanne",CSE105-Intro/TheoryofComputation(A),SP14,187,70,77.6%,88.1%,8.28,B(3.14),C+(2.66)
"MinnesKemp,MorMia",CSE105-Intro/TheoryofComputation(B),SP14,114,47,84.4%,100.0%,7.90,B(3.23),B-(2.84)
"Miranda,GregoryJoseph",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),SP14,138,57,83.0%,60.4%,12.62,B+(3.59),B(3.08)
"Gillespie,GaryN",CSE110-SoftwareEngineering(A),SP14,193,55,88.5%,88.5%,10.50,B+(3.51),B+(3.41)
"Menarini,Massimiliano",CSE110-SoftwareEngineering(B),SP14,143,57,73.6%,52.8%,8.31,B+(3.54),B+(3.36)
"Alvarado,ChristineJ.",CSE12-BasicDataStruct&OODesign(A),SP14,176,134,97.0%,99.2%,12.08,B+(3.32),B-(2.91)
"Papadopoulos,PhilipMicha",CSE12-BasicDataStruct&OODesign(B),SP14,186,157,96.8%,80.1%,10.64,B(3.28),B-(2.84)
"Zhou,Yuan-Yuan",CSE120-Princ/ComputerOperatingSystm(A),SP14,69,24,100.0%,86.4%,11.41,B-(2.90),C+(2.58)
"Voelker,GeoffreyM.",CSE125-SoftwareSysDesign&Implemnt(A),SP14,32,14,100.0%,100.0%,15.93,A-(3.93),A(4.00)
"Shacham,Hovav",CSE127-IntrotoComputerSecurity(A),SP14,176,76,87.5%,90.3%,10.50,B(3.04),C+(2.30)
"Jhala,Ranjit",CSE130-ProgrmngLang:Princpl&Paradigm(A),SP14,109,42,88.1%,88.1%,7.25,B(3.10),B(3.10)
"Ord,Richard",CSE131-CompilerConstruction(A),SP14,115,39,78.9%,89.5%,16.72,B(3.14),C+(2.61)
"Papakonstantinou,Yannis",CSE135-Server-sideWebApplications(A),SP14,175,61,72.4%,51.7%,9.34,B(3.24),B(3.01)
"Cheng,ChungKuan",CSE140-Component&DesgnTech/DigtlSys(A),SP14,266,196,85.5%,79.3%,7.02,B+(3.40),B+(3.32)
"Mirza,Diba",CSE140-Component&DesgnTech/DigtlSys(B),SP14,199,158,90.9%,92.9%,6.38,B+(3.48),B+(3.43)
"Kim,Choon",CSE140L-DigitalSystemsLaboratory(A),SP14,214,101,78.3%,42.4%,8.77,B(3.13),B-(2.77)
"Kim,Choon",CSE140L-DigitalSystemsLaboratory(B),SP14,176,82,65.0%,38.8%,9.01,B(3.16),B-(2.77)
"Swanson,StevenJames",CSE141-Intro/ComputerArchitecture(A),SP14,143,37,71.4%,82.9%,6.84,B-(2.97),B(3.19)
"Eldon,John",CSE141L-Project/ComputerArchitecture(A),SP14,133,31,53.6%,78.6%,11.39,B-(2.88),B+(3.33)
"Kastner,RyanCharles",CSE145-EmbeddedSystemDesignProject(A),SP14,22,12,100.0%,100.0%,12.68,A-(3.82),A-(3.81)
"Tullsen,DeanMichael",CSE148-AdvProcessorArchDesignProj(A),SP14,7,5,80.0%,80.0%,14.00,B+(3.50),N/A
"Chaudhuri,Kamalika",CSE151-IntrotoA.I.StatsApproach(A),SP14,170,52,83.7%,81.6%,8.00,B-(2.84),B(3.30)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(A),SP14,165,78,80.0%,84.0%,3.05,B+(3.42),B+(3.31)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(B),SP14,147,74,84.7%,80.6%,3.26,B+(3.47),B+(3.31)
"Rotenberg,StevenPaul",CSE168-ComputerGraphicsII:Rendering(A),SP14,26,12,100.0%,100.0%,10.83,B+(3.50),B(3.05)
"Kriegman,DavidJ",CSE190-Topics/ComputerSci&Engineer(B),SP14,22,7,71.4%,85.7%,9.07,B+(3.50),B+(3.36)
"Kumar,Rakesh",CSE190-Topics/ComputerSci&Engineer(C),SP14,66,19,89.5%,89.5%,4.08,B(3.22),B+(3.55)
"Chockalingam,Ganapathy",CSE190-Topics/ComputerSci&Engineer(D),SP14,46,10,100.0%,100.0%,8.50,A-(3.80),B+(3.60)
"Hoover,GregoryWilliam",CSE190-Topics/ComputerSci&Engineer(E),SP14,27,13,100.0%,92.3%,10.81,B+(3.62),B+(3.56)
"Gaasterland,Theresa",CSE191-Semnr/ComputerSci&Engineer(C),SP14,66,24,100.0%,100.0%,1.11,A(4.00),A-(3.94)
"Halicioglu,DanielT",CSE191-Semnr/ComputerSci&Engineer(D),SP14,26,8,100.0%,100.0%,0.50,A(4.00),B+(3.56)
"Alvarado,ChristineJ.",CSE191-Semnr/ComputerSci&Engineer(E),SP14,23,10,100.0%,100.0%,5.50,N/A,A-(3.81)
"Chakraboty,Sourav",CSE20-Intro/DiscreteMathematics(A),SP14,155,73,84.7%,50.0%,4.24,B+(3.57),B+(3.42)
"Chakraboty,Sourav",CSE20-Intro/DiscreteMathematics(B),SP14,166,73,78.6%,65.7%,4.56,B+(3.55),B+(3.42)
"Rubalcaba,RobertRamon",CSE21-Math/Algorithm&SystemsAnalys(A),SP14,197,89,97.7%,95.4%,5.83,A-(3.78),A-(3.83)
"Kahng,AndrewByun",CSE21-Math/Algorithm&SystemsAnalys(B),SP14,182,81,90.8%,89.5%,6.05,B+(3.45),B+(3.47)
"Marx,SusanS",CSE3-Fluency/InformationTechnology(A),SP14,127,45,86.0%,72.1%,3.96,B+(3.59),B+(3.36)
"Marx,SusanS",CSE3-Fluency/InformationTechnology(B),SP14,132,54,88.2%,70.6%,3.78,B+(3.64),B+(3.36)
"Ord,Richard",CSE30-ComputerOrganiz&SystmsProgrm(A),SP14,169,63,94.8%,93.1%,12.54,B+(3.41),B(3.26)
"Ord,Richard",CSE30-ComputerOrganiz&SystmsProgrm(B),SP14,137,47,95.6%,97.8%,11.34,B+(3.61),B(3.26)
"Marx,SusanS",CSE7-IntroProgrammingMATLAB(A),SP14,108,42,87.2%,66.7%,4.09,B+(3.50),B+(3.31)
"Papakonstantinou,Yannis",CSE87-FreshmanSeminar(A),SP14,14,4,100.0%,100.0%,0.50,B(3.00),N/A
"MurilloArnal,AnaCristin",CSE8B-Intro/ComputerSci.Java(II)(A),SP14,140,111,96.4%,84.5%,7.14,B+(3.58),B(3.29)
"MurilloArnal,AnaCristin",CSE8B-Intro/ComputerSci.Java(II)(B),SP14,111,91,94.4%,91.1%,8.41,B+(3.59),B(3.29)
"Gillespie,GaryN",CSE90-UndergraduateSeminar(A),SP14,87,36,87.9%,97.0%,1.19,A(4.00),N/A
"Kube,PaulRichard",CSE100-AdvancedDataStructures(A),WI14,164,77,97.1%,81.4%,10.01,B+(3.48),B(3.27)
"Bandeira,NunoFilipeCabrita",CSE100-AdvancedDataStructures(B),WI14,135,59,98.2%,89.3%,9.63,B(3.02),B(3.29)
"Kahng,AndrewByun",CSE101-Design&AnalysisofAlgorithm(A),WI14,136,59,84.5%,60.3%,10.15,B(3.10),B-(2.92)
"Micciancio,Daniele",CSE105-Intro/TheoryofComputation(A),WI14,127,74,51.4%,43.2%,9.57,C+(2.63),C(2.04)
"Bellare,Mihir",CSE107-IntrotoModernCryptography(A),WI14,49,33,97.0%,87.9%,6.13,B(3.25),B(3.14)
"Ord,Richard",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),WI14,151,66,96.8%,96.8%,13.60,B+(3.69),B+(3.34)
"Griswold,WilliamG.",CSE110-SoftwareEngineering(A),WI14,194,95,94.6%,84.8%,10.36,B+(3.41),B(3.07)
"Gillespie,GaryN",CSE12-BasicDataStruct&OODesign(A),WI14,181,85,94.0%,84.3%,13.14,B+(3.55),B-(2.77)
"Gillespie,GaryN",CSE12-BasicDataStruct&OODesign(B),WI14,139,51,91.3%,78.3%,14.28,B+(3.39),B-(2.77)
"Pasquale,Joseph",CSE120-Princ/ComputerOperatingSystm(A),WI14,134,95,94.7%,96.8%,8.15,B+(3.39),B-(2.90)
"Pasquale,Joseph",CSE120-Princ/ComputerOperatingSystm(B),WI14,136,86,100.0%,100.0%,9.79,B+(3.45),B-(2.90)
"Chugh,RaviK",CSE130-ProgrmngLang:Princpl&Paradigm(A),WI14,105,69,93.9%,93.9%,7.97,B(3.28),B(3.08)
"Ord,Richard",CSE131-CompilerConstruction(A),WI14,107,36,75.8%,100.0%,16.32,B-(2.94),C+(2.53)
"Vianu,VictorDan",CSE132A-DatabaseSystemPrinciples(A),WI14,175,66,81.0%,69.8%,6.34,B(3.13),B-(2.96)
"Deutsch,AlinBernard",CSE132B-DatabaseSystemApplications(A),WI14,65,22,90.9%,86.4%,10.23,A-(3.71),B(3.27)
"Orailoglu,Alex",CSE140-Component&DesgnTech/DigtlSys(A),WI14,51,21,57.9%,31.6%,12.17,C(2.11),C(2.23)
"Orailoglu,Alex",CSE140L-DigitalSystemsLaboratory(A),WI14,43,16,46.7%,26.7%,15.50,C+(2.47),C+(2.38)
"Taylor,Michael",CSE141-Intro/ComputerArchitecture(A),WI14,130,48,60.9%,67.4%,6.99,B-(2.73),B(3.21)
"Eldon,John",CSE141L-Project/ComputerArchitecture(A),WI14,53,18,52.9%,88.2%,11.50,B+(3.31),B+(3.49)
"Eldon,John",CSE141L-Project/ComputerArchitecture(B),WI14,77,29,75.9%,86.2%,9.09,B+(3.52),B+(3.49)
"Gupta,RajeshK.",CSE143-MicroelectronicSystemDesign(A),WI14,35,16,68.8%,68.8%,7.00,B-(2.94),B(3.26)
"Saul,Lawrence",CSE150-IntArtifIntell:Search&Reason(A),WI14,167,97,86.0%,92.5%,8.15,B(3.19),B(3.07)
"Kriegman,DavidJ",CSE152-IntrotoComputerVision(A),WI14,34,12,81.8%,72.7%,7.95,B(3.27),B-(2.97)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(A),WI14,163,66,73.8%,78.5%,3.81,B+(3.60),B(3.30)
"Kube,PaulRichard",CSE15L-SoftwareTools&TechniquesLab(B),WI14,171,58,68.6%,74.5%,3.54,B+(3.50),B(3.14)
"Schulze,JurgenP.",CSE165-3DUserInteraction(A),WI14,17,8,100.0%,100.0%,12.25,A-(3.88),A-(3.84)
"Rotenberg,StevenPaul",CSE169-ComputerAnimation(A),WI14,26,13,100.0%,100.0%,8.96,B+(3.42),B(3.21)
"Klemmer,ScottR",CSE170-IntroductiontoHCIDesign(A),WI14,95,44,66.7%,76.2%,11.52,B(3.23),B+(3.36)
"Pevzner,PavelArkadjevich",CSE181-MolecularSequenceAnalysis(A),WI14,14,5,100.0%,100.0%,14.10,A-(3.80),B(3.16)
"Papakonstantinou,Yannis",CSE190-Topics/ComputerSci&Engineer(A),WI14,14,6,66.7%,83.3%,3.50,B+(3.67),B+(3.63)
"Engel,WolfgangF.",CSE190-Topics/ComputerSci&Engineer(C),WI14,6,3,100.0%,66.7%,8.50,B+(3.67),N/A
"Chockalingam,Ganapathy",CSE190-Topics/ComputerSci&Engineer(D),WI14,48,17,100.0%,93.3%,8.77,A-(3.80),A-(3.70)
"Kunin,JayStuart",CSE191-Semnr/ComputerSci&Engineer(A),WI14,14,6,83.3%,100.0%,7.30,B+(3.50),A-(3.73)
"Halicioglu,DanielT",CSE191-Semnr/ComputerSci&Engineer(B),WI14,28,13,100.0%,100.0%,0.67,A(4.00),A(4.00)
"Pasquale,Joseph",CSE192-SeniorSeminarinCSE(A),WI14,19,16,100.0%,100.0%,0.63,N/A,N/A
"Chakraboty,Sourav",CSE20-Intro/DiscreteMathematics(A),WI14,212,71,81.3%,42.2%,5.00,B+(3.49),B+(3.45)
"Chakraboty,Sourav",CSE21-Math/Algorithm&SystemsAnalys(A),WI14,193,85,79.7%,46.8%,5.76,B+(3.42),B+(3.42)
"Marx,SusanS",CSE3-Fluency/InformationTechnology(A),WI14,179,74,77.8%,54.2%,3.75,B+(3.61),B+(3.46)
"Ord,Richard",CSE30-ComputerOrganiz&SystmsProgrm(A),WI14,174,59,96.5%,98.2%,12.85,B(3.25),B-(2.90)
"Mirza,Diba",CSE30-ComputerOrganiz&SystmsProgrm(C),WI14,68,59,94.7%,89.5%,8.99,B(3.24),B(3.13)
"Marx,SusanS",CSE7-IntroProgrammingMATLAB(A),WI14,100,41,76.3%,63.2%,3.66,B+(3.43),B+(3.50)
"Papakonstantinou,Yannis",CSE87-FreshmanSeminar(A),WI14,11,6,100.0%,100.0%,0.50,N/A,N/A
"Pasquale,Joseph",CSE87-FreshmanSeminar(B),WI14,17,11,100.0%,100.0%,0.50,A(4.00),N/A
"MurilloArnal,AnaCristin",CSE8A-Intro/ComputerScience:JavaA(A),WI14,178,122,95.0%,85.8%,6.53,B+(3.69),B(3.26)
"MurilloArnal,AnaCristin",CSE8A-Intro/ComputerScience:JavaA(B),WI14,177,124,93.4%,81.1%,6.95,B+(3.59),B(3.26)
"MurilloArnal,AnaCristin",CSE8AL-Intro/ComputerScience:JavaLab(A),WI14,63,35,87.9%,87.9%,5.19,A-(3.71),B(3.10)
"MurilloArnal,AnaCristin",CSE8AL-Intro/ComputerScience:JavaLab(B),WI14,62,35,91.4%,85.7%,4.75,A-(3.74),B(3.10)
"Elkan,CharlesPeter",CSE8AL-Intro/ComputerScience:JavaLab(C),WI14,59,31,100.0%,96.8%,3.90,A-(3.72),B(3.20)
"MurilloArnal,AnaCristin",CSE8AL-Intro/ComputerScience:JavaLab(D),WI14,61,37,100.0%,90.6%,4.06,A-(3.84),B(3.10)
"MurilloArnal,AnaCristin",CSE8AL-Intro/ComputerScience:JavaLab(E),WI14,59,42,97.6%,88.1%,4.55,B+(3.68),B(3.10)
"MurilloArnal,AnaCristin",CSE8AL-Intro/ComputerScience:JavaLab(F),WI14,50,23,95.7%,91.3%,4.33,B+(3.59),B(3.10)
"Alvarado,ChristineJ.",CSE8B-Intro/ComputerSci.Java(II)(A),WI14,183,137,97.0%,99.3%,7.26,B+(3.58),B(3.13)
"Alvarado,ChristineJ.",CSE8B-Intro/ComputerSci.Java(II)(B),WI14,168,131,99.2%,100.0%,7.02,A-(3.80),B(3.13)
"Alvarado,ChristineJ.",CSE100-AdvancedDataStructures(A),FA13,205,161,98.1%,93.5%,9.87,B+(3.34),C+(2.64)
"Dasgupta,Sanjoy",CSE101-Design&AnalysisofAlgorithm(A),FA13,175,72,93.8%,98.5%,7.71,B(3.05),B-(2.90)
"Dasgupta,Sanjoy",CSE101-Design&AnalysisofAlgorithm(B),FA13,187,66,95.1%,100.0%,6.73,B(3.20),B-(2.90)
"Freund,Yoav",CSE103-PracticalIntro/Prob&Stats(A),FA13,181,61,62.5%,62.5%,5.55,B+(3.53),B(3.22)
"Shacham,Hovav",CSE105-Intro/TheoryofComputation(A),FA13,141,53,71.4%,89.8%,9.95,B-(2.94),C+(2.31)
"Ord,Richard",CSE11-Intr/ComputerSci&Obj-Ori:Java(B),FA13,179,103,93.9%,92.9%,11.17,A-(3.71),B+(3.63)
"Papadopoulos,PhilipMicha",CSE11-Intr/ComputerSci&Obj-Ori:Java(C),FA13,152,98,94.7%,74.7%,9.84,B+(3.40),B-(2.76)
"Menarini,Massimiliano",CSE110-SoftwareEngineering(A),FA13,173,158,69.4%,47.8%,7.02,B(3.15),B(3.03)
"Powell,ThomasAllan",CSE112-AdvancedSoftwareEngineering(B),FA13,54,24,90.9%,86.4%,9.77,B(3.20),B+(3.46)
"Weibel,Nadir",CSE118-UbiquitousComputing(B),FA13,46,17,100.0%,100.0%,7.38,A-(3.81),B+(3.61)
"Gillespie,GaryN",CSE12-BasicDataStruct&OODesign(A),FA13,155,52,90.2%,80.4%,16.85,B(3.04),C+(2.47)
"Gillespie,GaryN",CSE12-BasicDataStruct&OODesign(B),FA13,89,26,90.5%,61.9%,15.17,B(3.05),C+(2.47)
"Pasquale,Joseph",CSE120-Princ/ComputerOperatingSystm(A),FA13,134,60,98.3%,96.7%,8.57,B(3.17),B-(2.71)
"Snoeren,AlexC.",CSE123-ComputerNetworks(A),FA13,79,35,93.8%,96.9%,11.94,B(3.00),C+(2.66)
"Lerner,Sorin",CSE130-ProgrmngLang:Princpl&Paradigm(A),FA13,83,34,93.3%,90.0%,9.66,B+(3.30),B+(3.46)
"Bournoutian,Garo",CSE131-CompilerConstruction(B),FA13,35,10,77.8%,100.0%,16.72,B-(2.78),C+(2.56)
"Deutsch,AlinBernard",CSE132A-DatabaseSystemPrinciples(A),FA13,66,24,77.3%,50.0%,6.32,B-(2.90),B(3.15)
"Gupta,RajeshK.",CSE140-Component&DesgnTech/DigtlSys(A),FA13,190,89,76.5%,52.9%,7.44,B(3.09),B(3.10)
"Kim,Choon",CSE140L-DigitalSystemsLaboratory(A),FA13,186,79,81.8%,68.8%,8.10,B+(3.38),B-(2.91)
"Tullsen,DeanMichael",CSE141-Intro/ComputerArchitecture(A),FA13,120,36,85.7%,88.6%,6.84,B(3.26),B-(2.75)
"Tullsen,DeanMichael",CSE141L-Project/ComputerArchitecture(B),FA13,90,25,95.8%,95.8%,11.50,B+(3.63),B(3.25)
"Gillespie,GaryN",CSE15L-SoftwareTools&TechniquesLab(A),FA13,168,49,59.2%,75.5%,3.42,B+(3.36),B(3.21)
"AltintasDeCallaf,Ilkay",CSE15L-SoftwareTools&TechniquesLab(B),FA13,110,40,64.1%,76.9%,2.96,B+(3.56),B(3.20)
"Baden,ScottB.",CSE160-IntrotoParallelComputing(A),FA13,78,41,83.3%,63.9%,8.67,B(3.19),C+(2.61)
"Belongie,SergeJ.",CSE166-ImageProcessing(A),FA13,78,28,88.9%,96.3%,8.28,B+(3.44),B+(3.58)
"Schulze,JurgenP.",CSE167-ComputerGraphics(A),FA13,95,33,96.8%,80.6%,15.21,B+(3.32),B(3.28)
"Bafna,Vineet",CSE182-BiologicalDatabases(A),FA13,18,5,80.0%,100.0%,7.30,B+(3.60),N/A
"Paturi,Ramamohan",CSE190-Topics/ComputerSci&Engineer(A),FA13,36,17,94.1%,94.1%,6.74,B+(3.59),B+(3.62)
"Halicioglu,DanielT",CSE191-Semnr/ComputerSci&Engineer(B),FA13,11,3,100.0%,100.0%,0.50,N/A,N/A
"Pasquale,Joseph",CSE192-SeniorSeminarinCSE(A),FA13,14,11,100.0%,100.0%,1.41,N/A,N/A
"MinnesKemp,MorMia",CSE20-Intro/DiscreteMathematics(A),FA13,195,67,86.2%,95.4%,5.88,B+(3.40),B(3.06)
"Graham,RonaldL",CSE21-Math/Algorithm&SystemsAnalys(A),FA13,190,56,94.5%,94.5%,4.72,B+(3.68),B+(3.61)
"MinnesKemp,MorMia",CSE21-Math/Algorithm&SystemsAnalys(B),FA13,182,71,93.0%,100.0%,5.09,B+(3.53),B(3.23)
"Marx,SusanS",CSE3-Fluency/InformationTechnology(A),FA13,185,131,85.9%,75.8%,4.18,B+(3.53),B+(3.34)
"Marx,SusanS",CSE3-Fluency/InformationTechnology(B),FA13,175,121,86.3%,55.6%,4.21,B+(3.52),B+(3.34)
"Ord,Richard",CSE30-ComputerOrganiz&SystmsProgrm(A),FA13,124,47,93.5%,95.7%,13.03,B+(3.33),B-(2.91)
"Ord,Richard",CSE30-ComputerOrganiz&SystmsProgrm(B),FA13,183,54,83.0%,94.3%,11.41,B+(3.32),B-(2.91)
"Marx,SusanS",CSE5A-IntroductiontoProgrammingI(A),FA13,54,33,90.6%,78.1%,5.98,B(3.19),B-(2.95)
"Pasquale,Joseph",CSE87-FreshmanSeminar(A),FA13,16,11,81.8%,90.9%,1.59,A(4.00),N/A
"Papakonstantinou,Yannis",CSE87-FreshmanSeminar(B),FA13,15,12,91.7%,91.7%,0.67,B(3.00),N/A
"Alvarado,ChristineJ.",CSE8A-Intro/ComputerScience:JavaA(A),FA13,94,72,91.5%,98.6%,6.36,A-(3.76),B+(3.43)
"MurilloArnal,AnaCristin",CSE8A-Intro/ComputerScience:JavaA(B),FA13,80,63,98.4%,83.9%,6.47,A-(3.78),B+(3.33)
"MurilloArnal,AnaCristin",CSE8A-Intro/ComputerScience:JavaA(C),FA13,135,109,99.1%,73.8%,6.22,B+(3.69),B+(3.33)
"Allos,HaythamIssa",CSE8A-Intro/ComputerScience:JavaA(D),FA13,90,77,97.4%,78.9%,6.03,A-(3.77),B+(3.44)
"Shacham,Hovav",CSE8AL-Intro/ComputerScience:JavaLab(A),FA13,54,30,92.9%,89.3%,2.07,B+(3.65),B+(3.36)
"Alvarado,ChristineJ.",CSE8AL-Intro/ComputerScience:JavaLab(B),FA13,58,46,97.7%,100.0%,3.64,A-(3.78),B+(3.40)
"MurilloArnal,AnaCristin",CSE8AL-Intro/ComputerScience:JavaLab(C),FA13,55,45,93.0%,95.3%,3.80,B+(3.58),B(3.21)
"Graham,RonaldL",CSE8AL-Intro/ComputerScience:JavaLab(D),FA13,66,48,91.5%,95.7%,3.38,A-(3.86),B+(3.54)
"Kastner,RyanCharles",CSE8AL-Intro/ComputerScience:JavaLab(E),FA13,60,52,100.0%,93.9%,2.80,A-(3.76),B+(3.46)
"Allos,HaythamIssa",CSE8AL-Intro/ComputerScience:JavaLab(F),FA13,67,47,97.8%,95.7%,3.17,A-(3.87),B+(3.47)
"Lerner,Sorin",CSE8AL-Intro/ComputerScience:JavaLab(G),FA13,39,31,96.7%,90.0%,2.77,A-(3.82),B+(3.37)
"Gillespie,GaryN",CSE90-UndergraduateSeminar(A),FA13,96,47,79.5%,86.4%,1.69,A(4.00),N/A
"Griswold,WilliamG.",CSE91-PerspectivesinCSE(A),FA13,187,119,87.7%,99.1%,1.34,A(4.00),N/A
"Hofri,Matan",CSE100-AdvancedDataStructures(A),S213,74,12,91.7%,50.0%,14.83,B(3.08),C+(2.62)
"Marx,SusanS",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),S213,33,6,100.0%,83.3%,14.17,B(3.17),B-(2.83)
"Powell,ThomasAllan",CSE135-Server-sideWebApplications(A),S213,86,12,100.0%,83.3%,11.00,B(3.25),B-(2.93)
"Chu,IsaacY",CSE136-Enterprise-classWebApplcatns(A),S213,43,5,100.0%,100.0%,8.00,A-(3.75),B+(3.43)
"Orailoglu,Alex",CSE140-Component&DesgnTech/DigtlSys(A),S213,32,4,100.0%,50.0%,16.50,B+(3.50),C(2.18)
"Orailoglu,Alex",CSE140L-DigitalSystemsLaboratory(B),S213,15,4,66.7%,66.7%,15.17,B(3.00),N/A
"Hoover,GregoryWilliam",CSE190-Topics/ComputerSci&Engineer(A),S213,23,14,100.0%,100.0%,15.67,B+(3.33),A-(3.73)
"Wang,Jianwu",CSE21-Math/Algorithm&SystemsAnalys(B),S213,75,17,66.7%,60.0%,9.50,B+(3.43),B+(3.32)
"Mirza,Diba",CSE30-ComputerOrganiz&SystmsProgrm(B),S213,31,7,85.7%,71.4%,11.64,A-(3.71),B(3.26)
"Marx,SusanS",CSE5A-IntroductiontoProgrammingI(A),S213,30,5,100.0%,100.0%,14.00,A(4.00),B(3.07)
"Paturi,Ramamohan",CSE101-Design&AnalysisofAlgorithm(A),S113,31,8,100.0%,100.0%,9.25,B(3.13),B+(3.32)
"Marx,SusanS",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),S113,37,6,100.0%,80.0%,8.90,B+(3.50),C+(2.64)
"Chandrashekhar,Roshni",CSE12-BasicDataStruct&OODesign(A),S113,83,64,96.7%,80.0%,12.10,B(3.10),B-(2.82)
"Varna,RakeshLaxmisha",CSE12-BasicDataStruct&OODesign(A),S113,84,62,96.7%,93.4%,12.04,B(3.08),B-(2.82)
"Katsis,Ioannis",CSE132A-DatabaseSystemPrinciples(A),S113,73,13,91.7%,91.7%,8.33,B(3.17),B(3.13)
"Powell,ThomasAllan",CSE134B-WebClientLanguages(A),S113,112,29,92.9%,85.7%,12.14,B(3.00),B(3.24)
"Ord,Richard",CSE15L-SoftwareTools&TechniquesLab(A),S113,56,24,90.9%,95.5%,5.74,A-(3.85),A-(3.73)
"Cicotti,Pietro",CSE20-Intro/DiscreteMathematics(A),S113,71,28,69.2%,57.7%,8.98,B(3.00),B-(2.72)
"Frankie,TashaChristine",CSE3-Fluency/InformationTechnology(A),S113,28,13,100.0%,100.0%,6.67,B+(3.55),B(3.18)
"Pasquale,Joseph",CSE4GS-MathematicalBeautyinRome(A),S113,12,7,100.0%,100.0%,3.64,A(4.00),N/A
"Marx,SusanS",CSE5A-IntroductiontoProgrammingI(A),S113,30,5,100.0%,75.0%,6.50,B+(3.50),B+(3.38)
"Pasquale,Joseph",CSE6GS-MathematiclBeautyinRome-Lab(A),S113,12,7,100.0%,100.0%,3.36,A(4.00),N/A
"Gupta,Anjum",CSE7-IntroProgrammingMATLAB(A),S113,20,5,80.0%,100.0%,6.10,B(3.20),B(3.28)
"Baden,ScottB.",CSE100-AdvancedDataStructures(A),SP13,139,37,78.4%,45.9%,10.39,B(3.30),C+(2.60)
"Freund,Yoav",CSE100-AdvancedDataStructures(B),SP13,98,35,97.1%,82.4%,10.09,B+(3.39),B(3.26)
"Impagliazzo,Russell",CSE101-Design&AnalysisofAlgorithm(A),SP13,102,34,87.9%,75.8%,9.17,B+(3.31),B(3.28)
"Micciancio,Daniele",CSE105-Intro/TheoryofComputation(B),SP13,108,23,56.5%,47.8%,7.59,B-(2.95),C(2.01)
"Papadopoulos,PhilipMicha",CSE11-Intr/ComputerSci&Obj-Ori:Java(A),SP13,100,32,93.8%,62.5%,9.98,B+(3.56),B-(2.94)
"Gillespie,GaryN",CSE110-SoftwareEngineering(A),SP13,200,50,95.8%,89.6%,10.17,B+(3.67),B(3.16)
"Krueger,Ingolf",CSE112-AdvancedSoftwareEngineering(A),SP13,31,10,100.0%,100.0%,7.30,B+(3.40),B-(2.83)
"Lee,CynthiaBailey",CSE12-BasicDataStruct&OODesign(A),SP13,193,97,95.9%,94.8%,9.30,B(3.28),B(3.10)
"Kube,PaulRichard",CSE12-BasicDataStruct&OODesign(B),SP13,180,58,94.6%,73.2%,8.29,B(3.27),B(3.03)
"Zhou,Yuan-Yuan",CSE120-Princ/ComputerOperatingSystm(A),SP13,69,21,85.7%,61.9%,12.98,B(3.10),B-(2.78)
"Polyzos,GeorgeC",CSE123-ComputerNetworks(A),SP13,58,19,84.2%,52.6%,6.94,B+(3.32),B-(2.74)
"Voelker,GeoffreyM.",CSE125-SoftwareSysDesign&Implemnt(A),SP13,36,10,100.0%,100.0%,16.90,A-(3.90),A-(3.94)
"Shacham,Hovav",CSE127-IntrotoComputerSecurity(A),SP13,80,37,97.3%,100.0%,7.67,B+(3.49),B(3.00)
"Lerner,Sorin",CSE130-ProgrmngLang:Princpl&Paradigm(A),SP13,157,56,98.2%,98.2%,7.80,B+(3.40),B(3.25)
"Ord,Richard",CSE131-CompilerConstruction(A),SP13,103,27,80.8%,84.6%,16.50,B(3.20),C+(2.66)
"Tang,Lingjia",CSE131-CompilerConstruction(B),SP13,60,23,91.3%,95.7%,11.80,A-(3.74),B(3.14)
"Papakonstantinou,Yannis",CSE135-Server-sideWebApplications(A),SP13,124,43,67.4%,41.9%,8.64,B(3.14),B(3.15)
"Rosing,TajanaSimunic",CSE140-Component&DesgnTech/DigtlSys(A),SP13,146,113,85.8%,92.0%,7.55,B-(2.97),C(2.11)
"Kim,Choon",CSE140L-DigitalSystemsLaboratory(A),SP13,157,69,80.6%,50.7%,9.15,B+(3.47),B(3.02)
"Swanson,StevenJames",CSE141-Intro/ComputerArchitecture(A),SP13,73,26,100.0%,96.2%,6.50,B+(3.42),B+(3.38)
"Swanson,StevenJames",CSE141L-Project/ComputerArchitecture(A),SP13,71,22,90.5%,100.0%,11.45,A-(3.71),A-(3.72)
"Kastner,RyanCharles",CSE145-EmbeddedSystemDesignProject(A),SP13,18,5,100.0%,100.0%,10.90,B+(3.60),N/A
