Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Goddard,JoeD",MAE8-MATLABProgramforEngrAnalys(A),WI16,134,68,68.3%,9.5%,9.67,B(3.20),C+(2.58)
"McKittrick,JoannaM",MAE87-FreshmanSeminar(A),WI16,10,8,100.0%,71.4%,0.50,A(4.00),N/A
"Krasheninnikov,Sergei",MAE101A-IntroductoryFluidMechanics(B),FA15,69,27,88.5%,30.8%,5.78,B(3.19),C+(2.64)
"Coimbra,CarlosF.",MAE101C-HeatTransfer(A),FA15,150,56,82.7%,75.0%,7.38,B(3.08),C+(2.56)
"DelAlamo,JuanCarlos",MAE104-Aerodynamics(A),FA15,66,21,100.0%,90.5%,6.31,B(3.24),C+(2.53)
"Saintillan,David",MAE105-IntroToMathematicalPhysics(A),FA15,141,65,74.2%,96.8%,7.72,B(3.22),B-(2.99)
"McEneaney,WilliamMichael",MAE107-ComputationalMethods/Engineer(A),FA15,182,57,91.1%,94.6%,6.54,B+(3.53),B(3.29)
"Rangamani,Padmini",MAE110A-Thermodynamics(A),FA15,139,115,90.4%,86.1%,8.17,B(3.26),B-(2.78)
"Pawlak,GenoRonald",MAE122-Flow&Transport/Environment(A),FA15,83,33,74.2%,64.5%,8.69,B-(2.83),B-(2.99)
"VanDenEinde,YaelDahlia",MAE130A-MechanicsI:Statics(A),FA15,70,43,87.8%,78.0%,8.85,B(3.26),C+(2.68)
"Murakami,Hidenori",MAE130C-MechanicsIII:Vibrations(A),FA15,48,15,92.9%,64.3%,7.12,B+(3.38),B(3.15)
"Nemat-Nasser,Siavouche",MAE131A-SolidMechanicsI(A),FA15,26,10,100.0%,100.0%,6.06,B+(3.40),B-(2.90)
"deOliveira,Mauricio",MAE140-LinearCircuits(A),FA15,194,66,79.0%,77.4%,6.60,B+(3.35),B(3.07)
"Bewley,ThomasR",MAE143C-DigitalControlSystems(A),FA15,76,23,90.0%,75.0%,9.40,B+(3.35),B+(3.32)
"Friend,JamesRobert",MAE150-Computer-AidedAnalysis&Design(A),FA15,125,44,83.3%,90.5%,8.26,B(3.24),B-(2.74)
"Delson,NathanJoseph",MAE154-Prod.Desgn.&Entrepreneur.(A),FA15,38,31,100.0%,96.8%,7.60,A-(3.76),B+(3.56)
"Jayson,Eric",MAE156A-Fund.Prin./MechanicalDesgnI(A),FA15,25,6,100.0%,100.0%,8.50,B+(3.67),B+(3.51)
"Bandaru,Prabhakar",MAE170-ExperimentalTechniques(A),FA15,207,72,67.6%,57.4%,8.98,B(3.16),B(3.13)
"Lal,Ratnesh",MAE170-ExperimentalTechniques(B),FA15,147,59,52.9%,54.9%,10.46,B(3.29),B(3.25)
"Bahadori,MohammadYousef",MAE181-SpaceMissionAnalysis/Design(A),FA15,51,25,96.0%,92.0%,4.93,B+(3.58),B-(2.98)
"Anderson,MarkRonald",MAE2-IntrotoAerospaceEngineering(A),FA15,110,47,97.6%,100.0%,3.27,A-(3.76),B+(3.62)
"McKittrick,JoannaM",MAE20-ElementsofMaterialsScience(A),FA15,97,41,80.5%,51.2%,5.42,B+(3.63),B(3.04)
"Delson,NathanJoseph",MAE3-Intro/EngineeringGraphcs&Desn(A),FA15,82,73,88.6%,91.4%,12.62,B+(3.55),B+(3.42)
"Tolley,MichaelThomas",MAE3-Intro/EngineeringGraphcs&Desn(A),FA15,127,72,95.8%,97.2%,12.89,B+(3.60),B+(3.38)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),FA15,46,28,60.0%,72.0%,3.14,A-(3.71),A-(3.76)
"Pham,HieuTan",MAE8-MATLABProgramforEngrAnalys(A),FA15,175,83,88.2%,77.6%,7.80,B+(3.39),B(3.19)
"Murakami,Hidenori",MAE93-DesignCompet/DesignRaceCar(A),FA15,20,9,77.8%,66.7%,4.25,A(4.00),N/A
"Rohr,JamesJoseph",MAE101B-AdvancedFluidMechanics(A),S215,32,5,100.0%,100.0%,10.50,B(3.20),B(3.17)
"Bahadori,MohammadYousef",MAE101C-HeatTransfer(A),S215,33,7,85.7%,100.0%,7.07,B(3.00),B-(2.79)
"Bandaru,Prabhakar",MAE105-IntroToMathematicalPhysics(A),S215,47,13,76.9%,100.0%,8.35,B(3.08),B(3.09)
"Alvarez-Gonzalez,Begona",MAE113-FundamentalsofPropulsion(A),S215,11,3,100.0%,100.0%,9.17,B+(3.33),N/A
"Bahadori,MohammadYousef",MAE130C-MechanicsIII:Vibrations(A),S215,22,8,75.0%,100.0%,7.00,B+(3.50),C+(2.58)
"Bahadori,MohammadYousef",MAE101A-IntroductoryFluidMechanics(A),S115,29,11,90.9%,100.0%,9.77,B(3.09),B-(2.73)
"Ezunkpe,YawoSemanu",MAE107-ComputationalMethods/Engineer(A),S115,51,36,77.8%,80.6%,9.94,B-(2.94),B(3.22)
"Bahadori,MohammadYousef",MAE110A-Thermodynamics(A),S115,52,11,90.9%,90.9%,9.17,B+(3.40),B-(2.85)
"Murakami,Hidenori",MAE130A-MechanicsI:Statics(A),S115,43,13,100.0%,84.6%,8.35,B+(3.69),B(3.17)
"Lubarda,Marko",MAE8-MATLABProgramforEngrAnalys(A),S115,49,14,78.6%,71.4%,8.19,B+(3.62),B+(3.48)
"Nomura,KeikoK.",MAE101B-AdvancedFluidMechanics(A),SP15,127,65,93.8%,85.9%,8.78,B(3.03),B-(2.87)
"Seshadri,Kalyanasundaram",MAE101C-HeatTransfer(A),SP15,10,5,100.0%,75.0%,7.00,B(3.25),N/A
"LlewellynSmith,StefanG.",MAE105-IntroToMathematicalPhysics(B),SP15,76,29,53.6%,50.0%,9.46,B-(2.70),B-(2.76)
"Brucker,KyleAshley",MAE107-ComputationalMethods/Engineer(A),SP15,94,44,50.0%,59.5%,5.20,B+(3.50),B+(3.42)
"Martinez,Sonia",MAE108-Prob&Stats/Method/MechEng(A),SP15,103,45,81.4%,83.7%,5.62,B(3.23),B+(3.56)
"Saintillan,David",MAE108-Prob&Stats/Method/MechEng(B),SP15,67,24,79.2%,95.8%,5.63,B(3.21),B(3.15)
"Bahadori,MohammadYousef",MAE120-IntroductiontoNuclearEnergy(A),SP15,110,46,88.4%,93.0%,5.74,B+(3.40),B-(2.77)
"Teranes,Jane",MAE124-EnvrnmntlChall:Science&Sol(A),SP15,123,42,100.0%,97.5%,5.10,B+(3.63),B+(3.30)
"Kleissl,Jan",MAE126B-EnvironmentalEngineeringDes.(A),SP15,37,7,83.3%,100.0%,8.17,B+(3.67),A-(3.78)
"Pawlak,GenoRonald",MAE126B-EnvironmentalEngineeringDes.(A),SP15,37,6,83.3%,100.0%,8.17,B+(3.67),A-(3.78)
"Murakami,Hidenori",MAE130B-MechanicsII:Dynamics(A),SP15,141,56,70.9%,41.8%,8.46,B+(3.31),B(3.15)
"Chen,Jiun-Shyan",MAE130C-MechanicsIII:Vibrations(A),SP15,21,8,71.4%,57.1%,9.17,B+(3.43),B(3.02)
"Nemat-Nasser,Siavouche",MAE131A-SolidMechanicsI(A),SP15,153,58,94.6%,87.5%,5.59,B+(3.61),B(3.16)
"Markenscoff,Xanthippi",MAE131B-SolidMechanicsII(A),SP15,35,10,100.0%,50.0%,4.10,B+(3.50),B-(2.90)
"deOliveira,Mauricio",MAE143B-LinearControl(A),SP15,151,53,71.2%,61.5%,7.81,B-(2.92),B(3.11)
"Jayson,Eric",MAE150-Computer-AidedAnalysis&Design(A),SP15,60,7,100.0%,100.0%,10.50,B(3.29),B-(2.86)
"Anderson,MarkRonald",MAE155B-AerospaceEngineeringDesgnII(A),SP15,44,12,91.7%,91.7%,6.50,A-(3.83),B+(3.69)
"Delson,NathanJoseph",MAE156B-Fund.Prin/MechanicalDesgnII(A),SP15,38,33,96.9%,100.0%,15.38,A-(3.81),A-(3.78)
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(B),SP15,37,30,93.3%,93.3%,17.05,B+(3.60),A-(3.86)
"Cattolica,RobertJ",MAE170-ExperimentalTechniques(A),SP15,216,97,65.2%,65.2%,9.59,B(3.27),B-(2.98)
"Beg,FarhatN.",MAE170-ExperimentalTechniques(B),SP15,190,84,61.0%,81.8%,10.18,B+(3.45),B-(2.94)
"Bahadori,MohammadYousef",MAE180A-SpacecraftGuidanceI(A),SP15,106,39,86.5%,91.9%,5.64,B+(3.43),C+(2.70)
"Delson,NathanJoseph",MAE3-Intro/EngineeringGraphcs&Desn(A),SP15,91,82,88.9%,96.3%,13.02,B+(3.60),B+(3.33)
"Tolley,MichaelThomas",MAE3-Intro/EngineeringGraphcs&Desn(A),SP15,84,76,91.9%,90.5%,12.69,B+(3.57),B+(3.51)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),SP15,49,18,61.1%,77.8%,3.68,B+(3.56),B+(3.66)
"Pham,HieuTan",MAE8-MATLABProgramforEngrAnalys(A),SP15,189,76,93.2%,90.5%,6.11,B+(3.47),B(3.23)
"Murakami,Hidenori",MAE87-FreshmanSeminar(A),SP15,15,6,100.0%,100.0%,0.50,N/A,N/A
"Nomura,KeikoK.",MAE101A-IntroductoryFluidMechanics(A),WI15,132,64,89.8%,71.2%,7.48,B-(2.90),B(3.06)
"Miller,DavidR.",MAE101B-AdvancedFluidMechanics(A),WI15,35,14,100.0%,92.3%,7.73,B+(3.31),B(3.09)
"Rangamani,Padmini",MAE110A-Thermodynamics(A),WI15,104,91,90.1%,80.2%,7.71,B-(2.81),C(2.23)
"Lasheras,JuanC.",MAE113-FundamentalsofPropulsion(A),WI15,69,22,90.9%,100.0%,7.05,B+(3.50),B(3.07)
"Tynan,GeorgeRobert",MAE119-IntroRenewEnerg/Solar&Wind(A),WI15,85,31,89.3%,96.4%,5.93,B(3.12),B(3.03)
"Tartakovsky,Daniel",MAE123-Intro/TransprtinPorousMedia(A),WI15,62,21,95.2%,95.2%,3.60,B(3.14),B(3.25)
"Kleissl,Jan",MAE126A-EnvironmentalEnginringLab(A),WI15,37,10,100.0%,100.0%,6.70,B+(3.40),B+(3.46)
"HogerConn,Anne",MAE130A-MechanicsI:Statics(A),WI15,222,86,95.1%,97.6%,6.25,B+(3.53),B(3.28)
"Benson,DavidJ",MAE130B-MechanicsII:Dynamics(A),WI15,58,21,90.5%,57.1%,7.07,B+(3.33),B(3.01)
"Murakami,Hidenori",MAE130C-MechanicsIII:Vibrations(A),WI15,70,36,97.1%,91.4%,6.09,B+(3.51),B(3.09)
"LanzaDiScalea,Francesco",MAE131A-SolidMechanicsI(A),WI15,42,27,84.6%,88.5%,6.96,B+(3.42),C+(2.66)
"deOliveira,Mauricio",MAE140-LinearCircuits(A),WI15,108,43,90.0%,95.0%,7.05,B+(3.49),B(3.18)
"Anderson,MarkRonald",MAE142-Dynmcs&Control/AerospaceVehic(A),WI15,57,15,100.0%,100.0%,3.93,A-(3.86),B+(3.57)
"Bitmead,RobertR.",MAE143A-SignalsandSystems(A),WI15,151,60,69.0%,39.7%,8.18,B-(2.98),B(3.03)
"Talke,FrankE",MAE150-Computer-AidedAnalysis&Design(B),WI15,47,14,100.0%,92.3%,10.35,B+(3.33),C+(2.60)
"Anderson,MarkRonald",MAE155A-AerospaceEngineeringDesignI(A),WI15,45,13,100.0%,100.0%,4.32,A(4.00),A-(3.80)
"Delson,NathanJoseph",MAE156A-Fund.Prin./MechanicalDesgnI(A),WI15,40,14,75.0%,91.7%,12.67,B+(3.33),B+(3.36)
"Tustaniwskyj,JerryI",MAE156A-Fund.Prin./MechanicalDesgnI(B),WI15,35,9,100.0%,100.0%,10.28,B(3.22),B(3.17)
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(A),WI15,19,10,100.0%,100.0%,14.06,A-(3.78),N/A
"Graeve,OliviaA",MAE160-MechanicalBehavior/Materials(A),WI15,75,32,83.9%,67.7%,6.43,B+(3.65),B(3.11)
"Lal,Ratnesh",MAE171A-MechanicalEngineeringLabI(A),WI15,103,28,77.8%,48.0%,7.86,B+(3.42),B+(3.48)
"Seshadri,Kalyanasundaram",MAE171A-MechanicalEngineeringLabI(A),WI15,103,28,77.8%,44.0%,7.86,B+(3.42),B+(3.48)
"deCallafon,RaymondA",MAE175A-AerospaceEngineeringLab(A),WI15,42,12,72.7%,90.9%,5.10,B+(3.50),B+(3.44)
"Meyers,Marc",MAE20-ElementsofMaterialsScience(A),WI15,44,19,89.5%,94.7%,4.29,B+(3.42),B+(3.34)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),WI15,53,20,66.7%,66.7%,4.38,A-(3.88),A-(3.76)
"Pham,HieuTan",MAE8-MATLABProgramforEngrAnalys(A),WI15,139,57,71.7%,52.8%,9.50,B(3.23),B(3.16)
"McKittrick,JoannaM",MAE87-FreshmanSeminar(A),WI15,10,7,100.0%,85.7%,0.79,A(4.00),N/A
"Bahadori,MohammadYousef",MAE101A-IntroductoryFluidMechanics(A),FA14,55,25,96.0%,96.0%,6.42,B(3.13),C+(2.36)
"Coimbra,CarlosF.",MAE101C-HeatTransfer(A),FA14,84,25,70.0%,40.0%,9.97,B-(2.70),B-(2.78)
"Kleissl,Jan",MAE101C-HeatTransfer(C),FA14,104,33,78.1%,68.8%,8.13,B(3.06),B(3.05)
"DelAlamo,JuanCarlos",MAE104-Aerodynamics(A),FA14,60,16,93.3%,86.7%,7.57,B(3.13),B-(2.78)
"Murakami,Hidenori",MAE105-IntroToMathematicalPhysics(A),FA14,135,57,66.0%,72.0%,7.50,B+(3.30),B(3.09)
"McEneaney,WilliamMichael",MAE107-ComputationalMethods/Engineer(A),FA14,162,59,87.9%,84.5%,6.43,B+(3.53),B(3.15)
"Nomura,KeikoK.",MAE110A-Thermodynamics(A),FA14,121,56,88.9%,75.9%,8.05,B(3.25),B(3.02)
"Krasheninnikov,Sergei",MAE118-IntrotoEnergy&Environment(A),FA14,135,46,76.7%,79.1%,3.80,B+(3.68),B+(3.34)
"Pawlak,GenoRonald",MAE122-Flow&Transport/Environment(A),FA14,62,27,83.3%,83.3%,7.89,B(3.00),B-(2.89)
"VanDenEinde,YaelDahlia",MAE130A-MechanicsI:Statics(A),FA14,77,52,90.2%,60.8%,7.60,B(3.26),B-(2.85)
"Murakami,Hidenori",MAE130C-MechanicsIII:Vibrations(A),FA14,52,14,85.7%,85.7%,9.58,B+(3.50),B(3.23)
"Cai,Shengqiang",MAE131A-SolidMechanicsI(A),FA14,24,9,100.0%,100.0%,6.50,A-(3.71),A-(3.77)
"Cortes,Jorge",MAE140-LinearCircuits(A),FA14,157,63,83.6%,85.2%,7.22,B(3.25),B-(2.78)
"Bitmead,RobertR.",MAE143C-DigitalControlSystems(A),FA14,49,11,100.0%,40.0%,7.30,B(3.00),B(3.25)
"Jayson,Eric",MAE150-Computer-AidedAnalysis&Design(A),FA14,123,29,89.3%,92.9%,9.54,B+(3.44),B-(2.90)
"Delson,NathanJoseph",MAE154-Prod.Desgn.&Entrepreneur.(A),FA14,33,11,70.0%,70.0%,8.10,A-(3.78),B+(3.62)
"Anderson,MarkRonald",MAE156A-Fund.Prin./MechanicalDesgnI(A),FA14,18,9,100.0%,100.0%,4.28,A-(3.78),N/A
"Jin,Sungho",MAE166-Nanomaterials(A),FA14,23,9,75.0%,87.5%,6.00,B+(3.63),B+(3.53)
"Lal,Ratnesh",MAE170-ExperimentalTechniques(A),FA14,142,48,70.0%,67.5%,9.04,B+(3.49),B(3.01)
"Bandaru,Prabhakar",MAE170-ExperimentalTechniques(B),FA14,146,62,77.2%,73.7%,10.19,B+(3.64),B-(2.90)
"Bahadori,MohammadYousef",MAE181-SpaceMissionAnalysis/Design(A),FA14,51,22,95.2%,100.0%,6.79,B+(3.30),B-(2.77)
"Anderson,MarkRonald",MAE2-IntrotoAerospaceEngineering(A),FA14,104,46,92.3%,92.3%,4.60,B+(3.46),B+(3.50)
"McKittrick,JoannaM",MAE20-ElementsofMaterialsScience(A),FA14,75,29,85.2%,66.7%,5.58,B+(3.48),B(3.05)
"Delson,NathanJoseph",MAE3-Intro/EngineeringGraphcs&Desn(A),FA14,162,64,98.4%,96.7%,11.86,B+(3.54),B+(3.41)
"Goddard,JoeD",MAE8-MATLABProgramforEngrAnalys(A),FA14,132,77,56.5%,11.6%,9.79,B+(3.34),B(3.03)
"Murakami,Hidenori",MAE93-DesignCompet/DesignRaceCar(A),FA14,30,11,100.0%,100.0%,1.59,A(4.00),N/A
"Rohr,JamesJoseph",MAE101B-AdvancedFluidMechanics(A),S214,40,11,100.0%,81.8%,8.50,B+(3.45),B(3.04)
"Bahadori,MohammadYousef",MAE104-Aerodynamics(A),S214,10,6,100.0%,100.0%,6.90,B+(3.40),N/A
"Bandaru,Prabhakar",MAE105-IntroToMathematicalPhysics(A),S214,50,4,100.0%,100.0%,7.00,B+(3.67),B+(3.36)
"Ezunkpe,YawoSemanu",MAE107-ComputationalMethods/Engineer(A),S214,39,17,76.5%,88.2%,8.85,B(3.18),B(3.27)
"Murakami,Hidenori",MAE130B-MechanicsII:Dynamics(A),S214,20,5,100.0%,100.0%,7.70,A-(3.80),B-(2.92)
"Krysl,Petr",MAE130C-MechanicsIII:Vibrations(A),S214,20,4,100.0%,75.0%,9.50,B+(3.50),B(3.23)
"Lubarda,Marko",MAE131A-SolidMechanicsI(A),S214,17,3,100.0%,100.0%,7.83,B+(3.67),N/A
"Bewley,ThomasR",MAE143B-LinearControl(A),S214,40,9,66.7%,77.8%,8.28,B(3.11),B(3.29)
"Bahadori,MohammadYousef",MAE180A-SpacecraftGuidanceI(A),S214,22,11,90.0%,80.0%,8.10,B+(3.50),B-(2.90)
"Bahadori,MohammadYousef",MAE101A-IntroductoryFluidMechanics(A),S114,41,8,87.5%,87.5%,7.75,B+(3.63),B-(2.70)
"Bahadori,MohammadYousef",MAE101C-HeatTransfer(A),S114,29,9,88.9%,100.0%,7.83,B+(3.56),B-(2.99)
"Folz,PatrickJ",MAE110A-Thermodynamics(A),S114,32,29,89.7%,79.3%,7.81,B(3.28),B(3.14)
"Lubarda,Marko",MAE130A-MechanicsI:Statics(A),S114,32,6,100.0%,100.0%,9.17,B+(3.67),B-(2.94)
"Bewley,ThomasR",MAE143A-SignalsandSystems(A),S114,37,10,100.0%,100.0%,9.90,B(3.10),B(3.12)
"Nomura,KeikoK.",MAE101B-AdvancedFluidMechanics(A),SP14,196,70,87.9%,80.3%,7.56,B(3.20),B-(2.97)
"Murakami,Hidenori",MAE105-IntroToMathematicalPhysics(A),SP14,90,29,66.7%,66.7%,6.72,B(3.19),B(3.13)
"Marsden,Alison",MAE107-ComputationalMethods/Engineer(A),SP14,82,72,77.5%,93.0%,7.24,B(3.01),B-(2.84)
"Tartakovsky,Daniel",MAE108-Prob&Stats/Method/MechEng(A),SP14,155,58,66.7%,90.7%,5.79,B(3.26),B(3.22)
"Martinez,Sonia",MAE108-Prob&Stats/Method/MechEng(B),SP14,76,23,85.7%,90.5%,4.40,B+(3.67),B(3.27)
"Tynan,GeorgeRobert",MAE120-IntroductiontoNuclearEnergy(A),SP14,49,12,81.8%,100.0%,5.23,B-(2.73),B-(2.87)
"Teranes,Jane",MAE124-EnvrnmntlChall:Science&Sol(A),SP14,97,28,81.5%,88.9%,3.83,B+(3.56),B(3.27)
"Kleissl,Jan",MAE126B-EnvironmentalEnginringLabII(A),SP14,73,19,100.0%,100.0%,8.72,A-(3.72),B+(3.58)
"Murakami,Hidenori",MAE130B-MechanicsII:Dynamics(A),SP14,97,38,83.8%,51.4%,6.50,B+(3.32),B(3.19)
"Bazilevs,Yuri",MAE130C-MechanicsIII:Vibrations(A),SP14,31,12,81.8%,72.7%,6.50,B+(3.40),B(3.27)
"Nemat-Nasser,Siavouche",MAE131A-SolidMechanicsI(A),SP14,112,41,100.0%,100.0%,5.42,A-(3.79),B+(3.62)
"deOliveira,Mauricio",MAE143B-LinearControl(A),SP14,127,43,76.2%,88.1%,6.91,B+(3.40),B(3.17)
"Jayson,Eric",MAE150-Computer-AidedAnalysis&Design(A),SP14,39,12,100.0%,100.0%,9.41,B+(3.42),B-(2.81)
"Anderson,MarkRonald",MAE155B-AerospaceEngineeringDesgnII(A),SP14,60,21,100.0%,100.0%,7.13,B+(3.65),B+(3.59)
"Harrington,StevenMerrill",MAE155B-AerospaceEngineeringDesgnII(B),SP14,7,4,100.0%,100.0%,14.50,A(4.00),N/A
"Delson,NathanJoseph",MAE156B-Fund.Prin/MechanicalDesgnII(A),SP14,32,10,100.0%,88.9%,15.39,B+(3.67),A-(3.82)
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(B),SP14,35,6,100.0%,100.0%,14.50,B+(3.33),B+(3.68)
"Cattolica,RobertJ",MAE170-ExperimentalTechniques(A),SP14,174,50,68.1%,63.8%,10.14,B+(3.48),B-(2.97)
"Coimbra,CarlosF.",MAE170-ExperimentalTechniques(B),SP14,174,71,66.2%,66.2%,9.35,B(3.29),B-(2.97)
"Lal,Ratnesh",MAE171B-MechancialEngineeringLabII(A),SP14,19,6,100.0%,100.0%,11.70,A-(3.83),N/A
"Bahadori,MohammadYousef",MAE180A-SpacecraftGuidanceI(A),SP14,75,30,100.0%,93.1%,5.12,B+(3.48),B(3.20)
"Delson,NathanJoseph",MAE3-Intro/EngineeringGraphcs&Desn(A),SP14,175,63,94.8%,94.8%,13.17,B+(3.64),B+(3.43)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),SP14,40,15,93.3%,86.7%,4.63,A-(3.73),B+(3.54)
"Delson,NathanJoseph",MAE7-SpatialVisualization(A),SP14,17,17,94.1%,100.0%,1.79,A(4.00),N/A
"VanDenEinde,YaelDahlia",MAE7-SpatialVisualization(A),SP14,17,14,91.7%,83.3%,2.70,A(4.00),N/A
"Delson,NathanJoseph",MAE7-SpatialVisualization(B),SP14,14,11,90.9%,72.7%,1.70,A(4.00),N/A
"VanDenEinde,YaelDahlia",MAE7-SpatialVisualization(B),SP14,14,14,92.9%,100.0%,1.07,A(4.00),N/A
"Delson,NathanJoseph",MAE7-SpatialVisualization(C),SP14,9,9,100.0%,100.0%,1.83,A(4.00),N/A
"VanDenEinde,YaelDahlia",MAE7-SpatialVisualization(C),SP14,9,6,100.0%,100.0%,3.17,N/A,N/A
"Delson,NathanJoseph",MAE7-SpatialVisualization(D),SP14,14,12,90.9%,81.8%,0.68,A(4.00),N/A
"VanDenEinde,YaelDahlia",MAE7-SpatialVisualization(D),SP14,14,9,87.5%,87.5%,0.79,A(4.00),N/A
"Brucker,KyleAshley",MAE8-MATLABProgramforEngrAnalys(A),SP14,133,45,73.8%,50.0%,10.26,B-(2.98),B-(2.99)
"Anderson,MarkRonald",MAE92A-DesignCompetitn/FlyAircraft(A),SP14,10,4,100.0%,100.0%,3.83,N/A,N/A
"Miller,DavidR.",MAE101A-IntroductoryFluidMechanics(A),WI14,98,39,94.4%,94.4%,9.11,B(3.24),B-(2.96)
"Nomura,KeikoK.",MAE101A-IntroductoryFluidMechanics(B),WI14,109,64,91.9%,85.5%,7.84,B(3.07),B(3.03)
"Kleissl,Jan",MAE110A-Thermodynamics(A),WI14,82,38,97.2%,83.3%,9.00,B(3.21),B(3.07)
"Bahadori,MohammadYousef",MAE113-FundamentalsofPropulsion(A),WI14,69,32,96.8%,83.9%,6.44,B(3.27),B-(2.80)
"Chen,Renkun",MAE119-IntroRenewEnerg/Solar&Wind(A),WI14,136,45,73.7%,68.4%,5.39,B+(3.46),B+(3.45)
"Tartakovsky,Daniel",MAE123-Intro/TransprtinPorousMedia(A),WI14,85,30,89.7%,82.8%,4.93,B+(3.39),B+(3.66)
"Kleissl,Jan",MAE126A-EnvironmentalEnginringLab(A),WI14,73,28,92.3%,96.2%,7.19,B+(3.31),B+(3.53)
"Cai,Shengqiang",MAE130A-MechanicsI:Statics(A),WI14,149,71,100.0%,85.3%,4.75,A-(3.75),B+(3.54)
"VanDenEinde,YaelDahlia",MAE130B-MechanicsII:Dynamics(A),WI14,43,21,95.0%,85.0%,8.60,B+(3.40),B-(2.87)
"Murakami,Hidenori",MAE130C-MechanicsIII:Vibrations(A),WI14,77,39,97.4%,79.5%,7.47,B(3.23),B-(2.91)
"LanzaDiScalea,Francesco",MAE131A-SolidMechanicsI(A),WI14,26,19,78.9%,68.4%,6.50,B(3.16),B-(2.96)
"Markenscoff,Xanthippi",MAE131B-SolidMechanicsII(A),WI14,27,12,66.7%,50.0%,3.83,B+(3.33),B(3.21)
"deOliveira,Mauricio",MAE140-LinearCircuits(A),WI14,137,52,66.7%,80.4%,7.99,B(3.29),B(3.08)
"Anderson,MarkRonald",MAE142-Dynmcs&Control/AerospaceVehic(A),WI14,54,22,100.0%,100.0%,4.88,B+(3.37),B+(3.33)
"Bitmead,RobertR.",MAE143A-SignalsandSystems(A),WI14,153,76,57.9%,36.8%,8.58,B-(2.88),B(3.17)
"Talke,FrankE",MAE150-Computer-AidedAnalysis&Design(A),WI14,52,24,91.3%,91.3%,11.72,B(3.14),C+(2.57)
"Anderson,MarkRonald",MAE155A-AerospaceEngineeringDesignI(A),WI14,67,26,100.0%,100.0%,6.50,B+(3.67),B+(3.67)
"Delson,NathanJoseph",MAE156A-Fund.Prin./MechanicalDesgnI(A),WI14,37,10,100.0%,100.0%,14.50,B+(3.56),B(3.26)
"Tustaniwskyj,JerryI",MAE156A-Fund.Prin./MechanicalDesgnI(B),WI14,29,9,77.8%,77.8%,15.17,B+(3.67),B(3.27)
"Tustaniwskyj,JerryI",MAE156B-Fund.Prin/MechanicalDesgnII(A),WI14,38,6,100.0%,100.0%,15.83,B+(3.60),B+(3.68)
"Graeve,OliviaA",MAE160-MechanicalBehavior/Materials(A),WI14,82,41,72.5%,57.5%,5.50,B+(3.45),C+(2.65)
"Nesterenko,VitaliF",MAE171A-MechanicalEngineeringLabI(A),WI14,110,25,87.0%,87.0%,8.70,B+(3.53),B+(3.45)
"deCallafon,RaymondA",MAE175A-AerospaceEngineeringLab(A),WI14,62,22,90.0%,90.0%,8.39,B+(3.37),B+(3.48)
"Meyers,Marc",MAE20-ElementsofMaterialsScience(A),WI14,26,16,100.0%,93.8%,4.00,B+(3.63),A-(3.72)
"Gibson,CarlH.",MAE5-QuantitativeComputerSkills(A),WI14,41,17,75.0%,87.5%,3.43,B+(3.60),A-(3.76)
"Goddard,JoeD",MAE8-MATLABProgramforEngrAnalys(A),WI14,149,73,77.5%,9.9%,6.73,B+(3.39),B(3.25)
"McKittrick,JoannaM",MAE87-FreshmanSeminar(A),WI14,11,8,87.5%,87.5%,0.50,N/A,N/A
"Chen,Renkun",MAE101C-HeatTransfer(A),FA13,103,45,93.0%,90.7%,6.60,B+(3.40),B(3.17)
"Bahadori,MohammadYousef",MAE101C-HeatTransfer(B),FA13,94,52,90.2%,84.3%,6.58,B(3.20),B-(2.86)
"DelAlamo,JuanCarlos",MAE104-Aerodynamics(A),FA13,57,31,96.7%,83.3%,7.63,B(3.28),C+(2.61)
"Winters,Kraig",MAE105-IntroToMathematicalPhysics(A),FA13,133,58,62.5%,89.3%,7.59,B(3.11),B-(2.93)
"McEneaney,WilliamMichael",MAE107-ComputationalMethods/Engineer(A),FA13,171,76,83.6%,84.9%,7.20,B+(3.39),B-(2.92)
"Nomura,KeikoK.",MAE110A-Thermodynamics(B),FA13,160,78,95.9%,91.9%,8.66,B(3.05),C+(2.57)
"Krasheninnikov,Sergei",MAE118-IntrotoEnergy&Environment(A),FA13,91,36,64.7%,73.5%,3.95,B+(3.52),B+(3.35)
"Pawlak,GenoRonald",MAE122-Flow&Transport/Environment(B),FA13,88,39,86.5%,86.5%,6.93,B(3.17),B-(2.95)
"Sander,AndrewChristopher",MAE130A-MechanicsI:Statics(A),FA13,51,16,100.0%,93.3%,8.10,B+(3.33),C+(2.69)
